B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12
-0.038323835697372494,0.6122698101053926,-1.4241676001875991,2.052073311421935,1.048203967675276,-1.4213499453185472,0.20479787728191723,-0.8668845848834666,0.7341063358072487,-0.20260577291807386,0.7589816954601127,1.0525473107347487
0.8187659708488161,-1.5594357791262254,1.9116060670633217,-1.7059590948907353,-0.8381764823315314,1.7522919091220317,0.4091409227759939,-0.02968879028597843,-1.5377078085300024,0.980004236133894,0.44807834101289173,-1.8429369062476757
1.1067745186243287,-1.0777207457916016,-0.6411649293968504,-0.627092824772296,-0.6003386590064871,-2.5089571784950757,1.4148406628255548,0.48721819463042715,0.5647762643141505,0.30515083587497266,1.5323803825876219,0.2472714521087559
0.41478446207924113,0.3431585541974166,-0.2650649968885794,-0.04091753519506904,0.5935394322931908,-0.7687664100385205,-0.8741992700141499,0.7673073626024868,0.6844861335529961,1.1480908663974327,0.4205367059040693,0.8865794927576496
-0.963396341198569,0.6229440304133081,-0.9026543599878197,-0.14648067072816137,0.003060116738572855,-0.45903167317890037,-0.11184710408631295,0.14425352228204003,-0.8796436755512407,0.3417539207135393,1.8481091041055524,-1.4512262989011584
-1.9320651585199595,0.641541644936012,2.6983288359370876,1.0064110400265547,0.5846229524867408,0.5817233649705059,-0.4526901485095334,0.33078380653823597,-0.8203284611324674,-1.2983259396689026,0.5400178017231407,-0.9242684025950716
-1.756868699401502,-0.787036278933299,0.24207067028796736,-1.0578366186102344,0.23782954075833587,0.21871826614148773,-1.1678653072917102,0.08486545836110417,-0.2230256812664022,-2.5208470065727346,1.0621674475886602,1.21317918839159
-1.2689825772544985,-0.97826564926624,-0.8509750806815649,0.2607668174830632,0.47962531955157295,-0.16681474069839325,-0.3283752594168024,0.685619374218483,0.28203621046222055,0.14880876167959034,-0.32351494678445714,0.5328917202270399
-0.8888596980356747,-0.5066348337879193,0.8639235499624459,-0.578212098219754,-0.4323011858095411,-0.011997344627723866,1.1077210959824486,0.312865651490911,-0.1528549918142255,-0.21392646635116538,0.014287211883989065,-0.6172857068788872
-0.15974849799158664,0.23987275228472507,0.7691357793100331,0.2951409793374166,0.23173094203039254,-0.9780230235225682,0.5666021483927255,0.06573766004728737,0.4335624601918793,-0.9769457393818821,0.9109444038394753,1.202249003361171
-1.0141642181269683,1.4854773692725496,-0.1877270235798839,-0.06477225979787651,-0.9273730056959336,-1.4972323944841732,0.6443105001082005,-0.26836879913738076,1.762979652537399,-1.700627249651378,1.6129781705930544,1.2065357234543024
0.3389758936682615,-2.0474371857707503,0.8406067127833832,0.09293565268297786,1.2884336225033886,0.7265116223360603,0.1464756116533182,0.0812914250424811,-0.5077167691497139,-0.7347432134727092,0.729236949310753,0.2690526930157071
-0.23227350279947281,-0.22072875695836655,-0.8252919608308644,-0.5499248324643456,-0.6342747168173137,0.6937061125361853,0.5233237827285886,0.48459137883927483,-1.7151799707034205,-0.19449148486477605,-0.08317177193461948,-0.9001602278736629
0.0105457117410256,-1.3326784410252037,-0.4929182749492523,-0.5100639500960824,1.1288474875493895,1.5844943751570586,-0.8005903423481054,0.2674753888980612,0.8259235830306532,0.6658778237063901,1.3773350295283417,-0.4134487034717953
1.1402505526712048,-1.6522426773534897,-2.010216654566063,0.28727251402742693,-0.2336069609828654,-0.790017096815208,-0.3095098859272293,0.38082641834525377,1.6833145759275296,0.18863108156798006,-2.191978656279881,0.28638674395539016
-1.18023173420037,0.9669566453448166,-1.3239510842195628,0.9437155057560443,0.20199901075732124,0.6928152103009226,0.19200423696867674,1.3427218613511855,0.3927683630511244,1.6080672471727289,-1.4222345015068736,-0.18859482914748824
0.41870457829236835,0.5446245744993387,1.8076308056706858,-0.5982793341978477,-0.4949645508907007,-0.28370672836473176,0.27751585888189023,0.2651639227465874,-1.087748675353668,-1.0356040560453943,0.681634223668389,0.9389571782348514
-0.013973228476073308,0.4494335159472622,1.6414286277223145,-0.8687675445729097,-1.015995431168029,1.1904749851934822,0.320187854921873,-0.6489985204731576,-0.12389236323520093,0.8810588920574334,0.014108356253124855,-1.5297740801093362
-0.33348628096969524,0.9210258397309934,0.06578864864896251,0.613460165671837,-1.7447603876053015,1.0219627766781416,-0.1383352820163779,0.883606785994169,-1.1185234842116323,0.04729874312872792,0.6055136511241652,-1.4942635290662387
0.8852563208659603,-0.47971889676613605,1.6629314471898375,-0.0325038930576894,-1.0553241585924595,0.2112093992244567,-0.3774234011303297,-1.3661983376689175,0.6428554939629476,0.6946691241185846,0.06440752243194205,0.18087111148243243
0.8790141545570074,-0.43263751633352826,-0.16007448660830478,0.830498133985952,-0.32390885321592183,-0.33953015666598657,3.157771283044298,-1.0814133807392872,-1.3512904026984345,-0.43651486326554356,0.5709456946038727,-0.49154441380690456
-0.9464907959884281,2.1857306167225743,-0.24341030256790794,-0.9057972133711476,0.21187917882888407,0.9609321786082614,0.9067872729323987,0.3358472647200691,-0.3001287868282,1.0716803738905898,-0.8144028209931906,-0.6270486146977409
-0.1821605838579241,-0.24657105425957435,0.05651064846555637,-1.7794389254234309,1.0103793132832635,0.6469045232565658,0.4131474759526224,0.5163966677865788,-1.0043378262939064,0.29522475834524275,0.5704860860796908,-1.7680567191743972
0.28121168258406537,0.7351321130540912,-0.12492159532356542,-0.5330040818263343,-0.4457574597968489,-0.6844404020861826,-0.23320849820639397,-1.245051223503995,0.12682468513496187,-0.6794449849177494,0.9944145282075845,0.019545844798181757
-0.2730067480225845,0.006381540963314977,-0.21519632356018042,-0.766352609265016,-0.8819607642671741,-1.327798673479431,-0.45121882694387655,-0.38281748098675,-0.36634167713775767,-0.012024028913188147,1.2205506039312326,-0.05275510800076566
0.5850213322877983,-1.8482585300784151,1.1433981071495527,-0.07878840008029991,-1.4427147860027125,-0.2885329006817962,-0.13080059372695568,-0.6060838322196587,0.17676210325026384,-0.23955585893709952,2.0135542946486997,0.6534789819517407
0.2811920179102754,-2.044629003801268,0.1501356539562031,-0.6368452142703895,0.4800636179041039,1.515413815348209,0.29282884358668343,-0.48667632288159673,0.02235055496636566,0.4891783506377937,0.24409844350238658,0.0689061331209721
1.8325612403560125,-0.5789842199399048,0.7124817644338045,0.7410169513364492,1.3831945153293432,1.1464871587330383,-1.8804355440630813,0.9435977762729458,-0.9866590277241104,-1.1797767493745086,0.2739110868471789,-0.13260407824049675
-1.5302791359297876,1.056101251669989,1.031380525277331,-0.28815026242251623,1.2663302679562887,-1.1123274696705807,-1.5693895953746837,0.7065054635472527,0.6268770635290218,-0.029351702115694548,-1.5231724641738478,1.1770006367903372
-0.12243598974739747,0.7882916566360036,0.38818579565473343,0.15047449877390098,0.7099327481472374,-1.167757415899921,-0.6368823889389575,-0.019122179853707483,-0.0487656518431153,0.39530725264933086,-0.531411401138425,-1.31246730344855
-0.9085025115121911,0.9140771642240336,-0.9702713259082388,0.15763455844094396,0.638543317267599,1.2746838496794863,0.20713943677856853,-0.5459619271149279,-0.9885290078659005,0.03302330719303323,-0.19308207400661265,0.5363892188475762
0.6041074554390441,-0.9870461789363153,-1.3528658889640388,0.19495509241218734,1.697623779709341,-1.135635904757829,-0.23927314715185138,-1.3496496702201406,2.2409265562057925,1.3469412443889957,1.050319552276355,-1.6711471647953489
-1.6171718900455445,1.6158724901223136,0.1487806348073052,-0.024129110454973405,0.3320814614168105,0.5092953236420079,1.4781212260994843,1.4201849387819487,0.47643016671712474,0.7740227740710525,-0.6110011240896291,-0.8383618800008077
0.3463127102248866,-0.9648933001863843,-0.17125630482493448,0.5106006904103135,0.6461296760241716,-0.6160712153363237,-1.4823967869957688,0.5921139002849184,-0.15326055339930542,-0.007480796740746615,0.7963400197488324,-1.2126571326233138
-0.6300484313483411,0.21282439866996872,0.08739142892012171,-0.7956551338258075,-0.3207838618519991,1.6170449245216825,-0.7513454696033703,-0.7066691040731404,1.4152045267018234,0.21668909749767315,-0.0016217169633801235,0.7819425354519183
-0.7341618661210141,-0.010352289907736689,-0.01605403924858619,1.399417926653883,-1.3620433708547575,-0.7704247991378789,1.5200917409911012,0.7195994976248915,1.8418156093866072,0.2956655514819996,-0.1771681151147619,-0.06541023359539401
-1.4464982035406873,-0.17387382031458634,2.583573660166567,-0.2365373833685352,-0.6838489004995763,1.1433615302058282,0.13111932467514684,-0.07022362057462567,-0.1453494223138852,0.40329960416682403,0.24889396913325643,-0.013503244592976752
-0.46507594620100606,1.3385921382956067,-1.330226255641338,-1.3115491378986817,-0.009159038534655271,0.18485865406036467,0.8848425828011585,-0.2871095048623429,0.347397486434762,-1.825657995664608,-0.39115637225284255,-1.106732987729451
1.0845005302909256,-0.7051105201659605,-1.9899462698211248,0.18807335699177305,0.06078537250130285,0.2521948542342867,2.0512469432694633,0.43521152828960236,-0.9880028180029409,-0.30152629576934714,-0.4290372480926655,-0.2996934959328892
-0.02518868352947947,-1.349605255711928,0.33237683351960967,-0.851180482447485,1.9262858548553932,-1.970308581351401,-0.6938044179018226,-0.741498249912725,-0.1471927507680115,-1.4844390681934263,-1.7047859057901145,-0.7634653033091117
0.6276804178744745,0.01999548620641927,-0.3764225545881953,0.665334534508875,0.08127716759106869,-2.2029133532057186,-0.09931433779203207,-0.34375651951011005,-0.19906255375986986,1.2782809474594865,-0.24795420732788961,0.383455014854216
1.664641821966275,-0.3998267342865265,0.3160678697299512,2.2096055760423776,1.1788434440256437,-0.22056594026731396,-0.2724269009308716,0.12146106419954589,0.184827033621654,-0.06084952000292773,-0.4799681461487265,-0.9910911353316136
0.2637555848225758,3.377382919082646,0.5838830222840011,-0.7865720915578501,-0.43507724157631605,0.24690606341661173,-1.9545930044832756,-0.49945119288521345,0.33276047863701036,-0.19334094967962276,-0.5159809893490795,1.3297943652050759
